Work ID,Work ISWC,Party ID,Party IPI Name,Party Full Name,Party Role
N65006,T9154006572,483750,555665322,NICHOLAS MICHAEL FURLONG,ComposerLyricist
GE24UF,T3015353427,5072050,295104076,FATIH DOGANER,Arranger
IC8Z82,T0025738617,519234,,ACUM,OriginalPublisher
FE6D5X,,5206187,,PETER JONAS,ComposerLyricist
HVBMI2,T9290028249,491726,234710001,ALAN PAUL ETT,ComposerLyricist
RA3MU6,,5083771,448843813,DAVID SCOTT,ComposerLyricist
LA8N2Y,T3034649946,5119782,383202284,CREATE SONGS PUBLISHING,RightsAdministrator
SD2HH8,,5119782,383202284,CREATE SONGS PUBLISHING,SubPublisher
HV7G50,,516891,334404689,JACK DAVID ELLIOT,Composer
PF84G0,T9037767207,5352202,,MUSIKI ESERI SAHIPLERI GRUBU MESLEK BIRLIGI,OriginalPublisher
YV7X4X,T9012474247,517536,423338871,JOSHUA ALAN KESSLER,Composer
RA7LD8,T3060813874,5565453,,AKKA-LAA,OriginalPublisher
MC1VM6,T9318359487,5530629,780495019,JIN WOO CHOI,Composer
O2333W,,519246,,A.E.P.I.,OriginalPublisher
O26732,,484575,448562431,TRADITIONAL,Composer
IG7UP0,T3113485391,5211186,838523517,OCTOPUS CREATIVE ARTS,OriginalPublisher
TV81KF,T9181345482,484069,598999436,WHAT A PUBLISHING LIMITED,OriginalPublisher
GVCRTH,T9126237192,516410,292575827,ADAM PAUL COURTENAY BURNS,Composer
S53365,,492190,66049963,WILLIAM EARL COLLINS,ComposerLyricist
MB0BM4,,492852,278654223,JOSE MIGUEL DE NARVAEZ CASABIANCA,ComposerLyricist
KE9H3I,T9102532014,5352202,,MUSIKI ESERI SAHIPLERI GRUBU MESLEK BIRLIGI,OriginalPublisher
SA6N51,T9169189768,5352202,,MUSIKI ESERI SAHIPLERI GRUBU MESLEK BIRLIGI,OriginalPublisher
W7334A,,482044,344911564,ANDREW CREIGHTON DODD,Composer
CA04S0,T9136747245,516411,345347852,MICHAEL J BAIARDI,ComposerLyricist
MB7PHB,T9319645619,5169388,1102334131,ABRAMUS DIGITAL,RightsAdministrator
FE6D5X,,5192002,1033302130,CHIEF APOSTLE MUSIC,OriginalPublisher
RB1237,T0020664554,5681351,223149498,MOTY HAMMER,ComposerLyricist
PA0FYJ,,5591544,274788218,ANTONIO JOSE HERNANDEZ AGUIRRE,ComposerLyricist
X74568,,497388,,SHAZNAY LEWIS,ComposerLyricist
SVAM7U,,492602,351894735,ALBERT FOX,Composer
AB7FQ2,T0020126775,5681432,230115236,UZI MELAMED,Composer
DA4RIF,T0020030947,5680150,33563399,DAVID ZEHAVI,Composer
WB8PRS,T0025297475,5767337,,ASAF DORI,Arranger
X0901N,T8017377628,2161331,404785750,ANKE ANDEL VAN,ComposerLyricist
BVD1E3,,2173890,2623826,ROY BELTMAN,Composer
DV8RDU,,2151543,,SEUNG HYO HAHM,Composer
TA377R,,2051036,344728647,LARON L JAMES,ComposerLyricist
H48635,,2000670,201349511,MARK WALLACE RYAN MARTIN,Composer
DV9E49,,2072461,516522864,NINO BUCCILLA,Composer
G6510H,,2185277,778425793,ELLA EYRE,Composer
X11555,T9126232584,2005488,671439236,ANVITA DUTT GUPTAN,Lyricist
X8995F,,2007272,,NICK NAME,Composer
S6687E,,2015942,,GURU SHARMA JI,Composer
P7868L,T1066511019,2139005,,JIRI BRABNIK,ComposerLyricist
TV89DU,,2146787,,TOM HENNES,Composer
SV99NS,,2014652,550103012,KAMILAH MARSHALL,Composer
I3165S,,2162638,,FRANK LEE BEARD,Composer
GE24UF,T3015353427,611714,,MESAM,OriginalPublisher
FE1ONX,,611714,,MESAM,OriginalPublisher
GA9QCX,T9132237106,6214625,241038407,BERRIN BUYUKCINAR,Lyricist
MB8LHX,,6500946,,JAYDA GUY,ComposerLyricist
TVDVO6,,6362210,75718354,MARTIN L LEVY,ComposerLyricist
GE8CSE,T3114220070,5967139,713431478,NIKOL ANA CAMENZIND,Lyricist
Z83565,,6307367,,DUNG WOON SONG,ComposerLyricist
RA7LD8,T3060813874,6441384,821820560,SNIEDZE PRAULINA,Arranger
CV82C9,,619898,343892736,UNIVERSAL - POLYGRAM INTERNATIONAL PUB INC,OriginalPublisher
AV7UCU,T9166195659,619898,343892736,UNIVERSAL - POLYGRAM INTERNATIONAL PUB INC,SubPublisher
Z5231S,,619898,343892736,UNIVERSAL - POLYGRAM INTERNATIONAL PUB INC,RightsAdministrator
GVD21K,T9135303854,619898,343892736,UNIVERSAL - POLYGRAM INTERNATIONAL PUB INC,RightsAdministrator
TC6Y45,T9146545439,598709,31312147,UNIVERSAL MUSIC CORP.,OriginalPublisher
H2413E,T0006146662,598709,31312147,UNIVERSAL MUSIC CORP.,RightsAdministrator
C48038,T0103687280,598709,31312147,UNIVERSAL MUSIC CORP.,OriginalPublisher
Z4163V,T0023912631,598710,282802660,UNIVERSAL-POLYGRAM INTL TUNES INC.,SubPublisher
RB1P1R,T9048624948,6017572,36811980,TUDOR EDITION (SWITZERLAND),OriginalPublisher
C8695W,,616323,344554265,"UNIVERSAL MUSICA, INC.",OriginalPublisher
SA9ZFM,T9141845401,6218341,476957982,BAHATTIN GUNDOGDU,ComposerLyricist
PA17HN,,631707,223437493,EMI BLACKWOOD MUSIC INC,OriginalPublisher
I63754,,631707,223437493,EMI BLACKWOOD MUSIC INC,RightsAdministrator
P5908L,,631707,223437493,EMI BLACKWOOD MUSIC INC,RightsAdministrator
W4519E,T0108666632,631707,223437493,EMI BLACKWOOD MUSIC INC,OriginalPublisher
O55412,T9142912503,615191,353271280,"SONGS OF UNIVERSAL, INC.",RightsAdministrator
SA6N51,T9169189768,6218716,502567864,EMRAH ATAY,Arranger
JC3UHH,,6474101,,MILAD MALECKI,Composer
L04210,,591961,533878031,"FIGS. D MUSIC, INC.",RightsAdministrator
C9478T,T3033375967,615199,353265272,UNIVERSAL - SONGS OF POLYGRAM INTERNATIONAL INC,SubPublisher
WB3Y1C,T3081401512,6177944,1058384443,DANIEL REYNALDO MIGUEL SOMAROO ACUNA,Composer
I23436,T3057614463,653307,,SEA KEEPER MUSIC,OriginalPublisher
L3240P,,668841,,CHRYSALIS MUSIC LTD UK,OriginalPublisher
M3212N,,668841,,CHRYSALIS MUSIC LTD UK,OriginalPublisher
EA8HKC,,6587685,,KLAIM MUSIC,OriginalPublisher
EA7PHH,,6587685,,KLAIM MUSIC,OriginalPublisher
D7240E,T9112104297,6740052,,CUTTING EDGE MUSIC SERVICES,OriginalPublisher
LA1QBP,,6587685,,KLAIM MUSIC,OriginalPublisher
GV7B27,T9159852003,649509,722300987,BMG BUMBLEBEE,RightsAdministrator
BB0HPS,,598709,31312147,UNIVERSAL MUSIC CORP.,RightsAdministrator
LA4SDB,T3073743183,631707,223437493,EMI BLACKWOOD MUSIC INC,OriginalPublisher
VB935N,T9193327569,6047564,289956388,ANDERS ULRIK NIELSEN,ComposerLyricist
RVBS3D,,615191,353271280,"SONGS OF UNIVERSAL, INC.",RightsAdministrator
VB0K5R,T0399417389,6376701,747905212,ARTHUR ARAUJO DE FARIA,ComposerLyricist
I23436,T3057614463,610959,128633767,EMI APRIL MUSIC INC,OriginalPublisher
GV9JRL,T9153985901,667459,229953632,KILLER TRACKS,OriginalPublisher
YA0SGB,T0020344426,667459,229953632,KILLER TRACKS,OriginalPublisher
GD9D8U,,6550986,,ANDRAS KALLAY SAUNDERS,ComposerLyricist
TVDVO6,,6362213,,L SAVORY,ComposerLyricist
AC1SVP,T0404253786,5928632,793799656,CLAUDIO LOUVOR,ComposerLyricist
A40390,T0708822201,686457,799825459,RALEIGH MUSIC PUBLISHING,RightsAdministrator
S7240T,,682995,27909466,"G. SCHIRMER, INC.",RightsAdministrator
YV7Q06,,678205,575604531,MEDIAN MUZIK EDISYON LIMITED S,OriginalPublisher
Z08326,,680418,337211392,"SONGS OF PEER, LTD.",RightsAdministrator
L3272A,,680418,337211392,"SONGS OF PEER, LTD.",RightsAdministrator
IV7LWK,T9185797299,679001,183126677,PEERMUSIC III LTD,RightsAdministrator
D3071V,,679001,183126677,PEERMUSIC III LTD,RightsAdministrator
IV8IZ8,T9103930694,689065,564879396,SONG LOFT MUSIC,OriginalPublisher
I3163J,,694485,447691717,MUSIC OF STAGE THREE,OriginalPublisher
I7454G,,694486,442204696,STAGE THREE SONGS,OriginalPublisher
G6453X,,697867,203873385,CIRCLE SOUTH MUSIC,OriginalPublisher
I23436,T3057614463,699561,10507048,EMI FORAY MUSIC,RightsAdministrator
H4399M,T0611117942,710290,539732230,UNIVERSAL MUSIC-CAREERS,RightsAdministrator
M5859M,,710288,538724724,UNIVERSAL MUSIC-MGB SONGS,RightsAdministrator
N2980I,,710288,538724724,UNIVERSAL MUSIC-MGB SONGS,RightsAdministrator
O26732,,710288,538724724,UNIVERSAL MUSIC-MGB SONGS,RightsAdministrator
G28657,,710288,538724724,UNIVERSAL MUSIC-MGB SONGS,RightsAdministrator
EA3CXX,T3030300795,715441,,N C B SCANDINAVIA,OriginalPublisher
SVC99D,T3064365164,716372,503659557,KOBALT MUSIC PUB AMERICA INC,OriginalPublisher
VV7MR6,T9093105807,723699,,VOX TIGRIS PUB,OriginalPublisher
K17675,,727264,,SUPER CASSETTES,OriginalPublisher
HVB34O,T9211684763,727700,806538139,SHAKERTOWN ROAD,OriginalPublisher
FVB5IC,,836892,,S D R M,OriginalPublisher
F6405N,T3060438399,825158,296148336,SHOECRAZY PUB,OriginalPublisher
T9263I,T0012182307,717934,,BELLASONI MUSIKVERLAG,OriginalPublisher
MV7DKA,T9211319334,710288,538724724,UNIVERSAL MUSIC-MGB SONGS,SubPublisher
T9129H,,725812,23276307,PAINTED DESERT MUSIC CORP,RightsAdministrator
T17703,T9158532708,716372,503659557,KOBALT MUSIC PUB AMERICA INC,SubPublisher
K1722E,,727264,,SUPER CASSETTES,OriginalPublisher
S6732B,,727264,,SUPER CASSETTES,OriginalPublisher
FE1ONX,,731138,581490534,UNIVERSAL MUZIK TAKSIM EDISYON,OriginalPublisher
K19528,T9136021028,833999,423656462,GRAHAM EDWARDS SONGS,OriginalPublisher
Y1833D,,882501,,WU XIAN YAN SHENG,OriginalPublisher
FV7R8U,T8022803664,886145,,I2I MUSIKPRODUKTIONS-UND MUSIK,OriginalPublisher
DB2D16,T9217045142,888671,,SPIRITUAL MACHINES MUSIC,OriginalPublisher
P59588,,930775,,ADRENALIN SOUNDS PTY. LTD.,OriginalPublisher
LA78JZ,T9089254659,976941,624496630,ADAM HAMBRICK,ComposerLyricist
PV9VAQ,,982748,556231164,NICHOLAS ARGYROS,ComposerLyricist
T1178V,T9047100947,869868,9113127,BIRDWING MUSIC,OriginalPublisher
Z63823,T9143556325,898328,484087037,UNDEFINED MUSIC,OriginalPublisher
IV7LWK,T9185797299,924012,,THE LONE PHARAOH MUSIC PUB,OriginalPublisher
WV7RTN,,979283,731625850,ETHAN JAMES GALLOWAY,Composer
AV847G,T9173566251,753105,1071748455,MUSIC OF HIPGNOSIS,OriginalPublisher
N6288T,,926446,677328212,EDITORIAL MUSICAL DE MOVISTAR,OriginalPublisher
MV9O9B,,944595,,ASYLUM GLOBAL PUB,OriginalPublisher
MVBYEA,,752653,601191692,BMG GOLD SONGS,RightsAdministrator
FE6D5X,,752653,601191692,BMG GOLD SONGS,RightsAdministrator
IV7LWK,T9185797299,752653,601191692,BMG GOLD SONGS,RightsAdministrator
L3272A,,883448,497414715,LUCKY 4 MUSIC,OriginalPublisher
N2540A,,892736,642854042,CAPITOL CMG PARAGON,RightsAdministrator
KV7MIZ,,951793,272582160,LAWRENCE JAMES OAKLEY,Composer
SC0520,,828469,,UNIVERSAL MUSIC PUBL. AB,OriginalPublisher
FE6D5X,,840047,871669397,"CONCORD MUSIC GROUP, INC. DBA CONCORD COPYRIGHTS",RightsAdministrator
LV7EZ3,T9133445462,900540,744185238,RAIN COMPANY,OriginalPublisher
JV7SRN,,978726,538083542,DAVID JULIAN KIRCHNER,Composer
O4448T,,935060,,NICKLAS HAMILTON MUSIC,OriginalPublisher
F77187,T0700580013,716372,503659557,KOBALT MUSIC PUB AMERICA INC,SubPublisher
W17713,T0713510656,872529,,WHY WALK MUSIC,OriginalPublisher
LA1QBP,,877972,,SAYCO (SOCIEDAD DE AUTORES Y COMPOSITORES DE COLOMBIA),OriginalPublisher
AV7EGL,,889300,743436050,MONTANA EDITION,OriginalPublisher
A56026,T3103410391,984452,520258682,TIAN AI LIN,Composer
Q05740,,813336,460395650,MUSIC SALES CORPORATION,RightsAdministrator
P7497L,,861339,338164558,SONY/ATV TUNES LLC,RightsAdministrator
YV7PPL,,861339,338164558,SONY/ATV TUNES LLC,RightsAdministrator
AV9GS9,,752642,595808890,BMG PLATINUM SONGS,RightsAdministrator
OV9DGV,,752642,595808890,BMG PLATINUM SONGS,RightsAdministrator
I19488,T0714971615,869187,,JIZ FAT MUSIC,OriginalPublisher
AV958C,,886011,463191752,BPITCH CONTROL MUSIC PUB ELLEN,OriginalPublisher
N2540A,,904114,467431345,ELECTRA CAR PUB,OriginalPublisher
SVHC1Z,,916760,819153043,JACK RUSSELL MUSIC LIMITED,OriginalPublisher
TA377R,,768439,547043753,RESERVOIR MEDIA MUSIC,RightsAdministrator
Z0567G,,778701,,BMG MUSIC PUBL. TAIWAN,OriginalPublisher
X0841B,,799334,570453652,APACE RIGHTS LIMITED,OriginalPublisher
991583,T9012229333,836940,,S.I.A.E. DIREZIONE GENERALE,OriginalPublisher
AVD7XG,T8027348182,840981,281254768,GRUNDY UFA TV PRODUKTIONS GMBH,OriginalPublisher
B41824,T7000029289,935424,130940798,WELSH WITCH MUSIC,OriginalPublisher
W6027A,,935643,87595322,EDSON PUBLISHING,OriginalPublisher
R4236J,,981710,220276113,LINDY ROBBINS,Composer
I83260,,839553,,WARNER/CHAPPELL PTY LIMITED,OriginalPublisher
V12032,,842984,53609974,EMI MUSIC PUB SPAIN SA,OriginalPublisher
Y2627M,T9092644569,846389,439634727,UNIVERSAL MUSIC PUBL. LTD.,OriginalPublisher
NV8LL9,,861140,340328985,STB MUSIC INC.,OriginalPublisher
R6487H,T9137066503,921916,361540873,MUSIQWARE PUBLISHING GMBH,OriginalPublisher
J2502L,,951978,68234470,DIDIER RENE HENRI BARBELIVIEN,Composer
I19488,T0714971615,848578,436418947,WET INK RED MUSIC,OriginalPublisher
CA4JVQ,,877972,,SAYCO (SOCIEDAD DE AUTORES Y COMPOSITORES DE COLOMBIA),OriginalPublisher
M3212N,,771234,601712397,"CONCORD MUSIC GROUP, INC. DBA CONCORD SOUNDS",OriginalPublisher
SB1BQ1,,927121,509030978,SENTRIC MUSIC LIMITED,SubPublisher
CA3OUG,,926076,60796953,WC MUSIC CORP,SubPublisher
L5136S,T0114186876,883307,576134244,BMG RIGHTS MANAGEMENT (UK) LTD,OriginalPublisher
TV7MYU,,888509,,101 PRODUCTION MUSIC PTY LTD,OriginalPublisher
B3835T,T9179197683,934724,139661258,MULTISONGS,OriginalPublisher
PA17HN,,1080627,,MOSHE PHILLIP KGASOANE,ComposerLyricist
MB0UCV,,1693784,604149278,OBEIMAR DE JESUS VINASCO GUEVARA,ComposerLyricist
DVA3KA,T3060441632,102650,256171177,ANDREW SHERMAN,ComposerLyricist
R6489J,,1078183,,MUSERK LLC,RightsAdministrator
S7182X,T0017927206,1126947,187662526,LOK SHING RONALD NG,Composer
PV8XXM,,1370876,,HARUKA FUKUSHIMA (HARUKATOMIYUKI),Composer
K1729H,,1597489,,BABU LAL SHARMA,Composer
F3099J,,1213681,,NICK MARSH,ComposerLyricist
RVBF55,T7034821815,1624138,146355766,OLIVIER ROBERT DELEVINGNE,Composer
A3286B,,1700782,255762938,JOHN FREDERIK FORTIS,Composer
YV8F4D,T0616930303,1084989,433666647,KATRINA LEANN BURGOYNE,ComposerLyricist
AA0YVA,T0418704923,1356896,84998801,MICHEL HUYGEN DE COUVE,Composer
WVAP69,,724685,647171538,DOWNTOWN DLJ SONGS LLC,RightsAdministrator
D7240E,T9112104297,716372,503659557,KOBALT MUSIC PUB AMERICA INC,OriginalPublisher
B5018Z,,690421,,GLOBAL GRAFFITI PUBLISHING,OriginalPublisher
I6638P,,739344,623939724,HANCOCK MUSIC COMPANY,OriginalPublisher
LVB8FQ,,728545,,MONCUR STREET MUSIC LIMITED (A,OriginalPublisher
M16186,T0701163521,877487,245687437,MERCY/VINEYARD PUB,OriginalPublisher
TVDVO6,,900260,550444961,SCIKRON MUSIC PUB,OriginalPublisher
F77187,T0700580013,828540,125497563,PAL-PARK MUSIC,OriginalPublisher
JV819J,,861339,338164558,SONY/ATV TUNES LLC,RightsAdministrator
F6667A,,915175,55248283,BUCKS MUSIC GROUP LIMITED,OriginalPublisher
DV8KFF,,982627,241019608,MUHLIS AKARSU,Composer
AV9GS9,,805155,52432702,ONE LITTLE INDIAN LIMITED,OriginalPublisher
V0928Y,,861234,223845769,SONY/ATV MUSIC PUB BV,OriginalPublisher
WV8494,,868075,342091393,SILVER FIDDLE MUSIC,OriginalPublisher
Z5134K,,917222,,CHANG XIA YIN YUE,OriginalPublisher
SVASEJ,,920093,229993322,"WIXEN MUSIC PUBLISHING, INC.",RightsAdministrator
CA9OKP,,929179,690793109,SONY/ATV ACCENT,OriginalPublisher
T02174,T0101578260,800316,,MECHANICAL COPYRIGHT PROTECTION SOCIETY LTD,OriginalPublisher
C22479,,978379,73996624,CLAIRE D CLONINGER,ComposerLyricist
TD1QDS,,951251,148116777,KAMIL TCHALAEV,ComposerLyricist
M59041,,727264,,SUPER CASSETTES,OriginalPublisher
AA2XHR,,976232,797621297,INGRAM EMPIRE PUB,OriginalPublisher
SVA050,T9006837634,990364,,INTL-MERCHANDISING-PROM-SERV,OriginalPublisher
AB3Z9I,T0446986180,877972,,SAYCO (SOCIEDAD DE AUTORES Y COMPOSITORES DE COLOMBIA),OriginalPublisher
X8133R,T0023938626,955423,551184464,LUDWIG AXEL LINDELL,ComposerLyricist
EA5EWD,T3112749034,984616,340247397,TRAVIS L BARKER,ComposerLyricist
S2875N,,771482,,HID MUSIC,OriginalPublisher
D49307,,818957,205665283,FECHTER VERLAG KG,OriginalPublisher
BV7Z73,,879741,724502077,PRIMARY WAVE BEATS,OriginalPublisher
DV7HKE,,893401,34908186,JAPAN BROADCAST PUBLISHING,OriginalPublisher
MVCDHP,,950281,120809995,ROBERT JOSEPH WALSH,Composer
C09928,,963474,180281681,BOB MOSLEY MUSIC,OriginalPublisher
NVD0SZ,,979649,518816045,GILDE FLORES,Composer
IVDMC1,,752642,595808890,BMG PLATINUM SONGS,RightsAdministrator
R4733M,,842194,162536085,PEERMUSIC (UK) LTD.,OriginalPublisher
KV7MIZ,,857891,721131498,CHALK MUSIC,OriginalPublisher
T1178V,T9047100947,900426,444613369,MELBEN MUSIC,OriginalPublisher
T7257G,T9059521527,920274,,ZAIKS MUSIC,OriginalPublisher
NC88J4,,979726,633996800,GREG ALAN SYKES,Composer
Z63823,T9143556325,980083,39450871,JACK MARTIN BLADES,Composer
M8103E,,985502,137655458,ELIAS MUNIZ SOBRINHO,Composer
DVCV47,T9033802458,800316,,MECHANICAL COPYRIGHT PROTECTION SOCIETY LTD,OriginalPublisher
R4236J,,811877,560619353,HEY KIDDO MUSIC,OriginalPublisher
LVBJ80,,820244,361633177,EXPLOITED GHETTO MUSIC PUB,OriginalPublisher
M1998A,,821680,23764981,PEER INTERNATIONAL CORP,OriginalPublisher
M5968D,,852885,628653915,BMG SAPPHIRE SONGS,RightsAdministrator
CVBDT0,T9223775891,905957,547520353,GATEWAY CREATE PUB.,OriginalPublisher
IV7NQB,,910354,263286262,TENYOR MUSIC,OriginalPublisher
DB19DT,,926076,60796953,WC MUSIC CORP,RightsAdministrator
C22479,,926076,60796953,WC MUSIC CORP,RightsAdministrator
AVBSYF,T9114238163,950457,229903848,EMANUEL N KALLINS,Composer
LV96JO,T0614886097,957075,,EMBASSY MUSIC PUB PTY LTD,OriginalPublisher
T1178V,T9047100947,817328,344473265,NEW SPRING PUBLISHING INC,OriginalPublisher
ZV7K79,T9262062726,933349,289590505,STRENGHOLT MUSIC PUB BV,OriginalPublisher
TV8DNG,,924572,285100389,SONY/ATV MUSIC PUBLISHING KOREA,OriginalPublisher
TD8NGB,T9179292569,861339,338164558,SONY/ATV TUNES LLC,SubPublisher
C5328X,,923440,85730363,VANDER MUSIC,OriginalPublisher
HV7F0L,,861337,187062752,SONY/ATV SONGS LLC,RightsAdministrator
GV9L0A,,884270,552977217,NAPA SONGS GMBH,OriginalPublisher
TVDVO6,,1081194,520350208,BYIOME SHERMAN MUIR,ComposerLyricist
TVCJOU,,1234716,46742179,LINVAL THOMPSON,Composer
M8103E,,1519634,42349101,NELSON NED D AVILA PINTO,Composer
D6674L,,1708112,19162005,MAIKOV,Composer
O1524A,T8004296792,1158785,144130710,HANS GEORG POMMER,Composer
CA9OKP,,1300176,,TYLER HUBBARD,ComposerLyricist
PV9VAQ,,1557653,,HAWKINS,ComposerLyricist
C48038,T0103687280,1563640,58873728,P F SLOAN,ComposerLyricist
T4261L,,1166223,,LUKE SLATER,Composer
LVC1FH,,1222799,14362809,HENRICUS M HARRY HOOF VAN,ComposerLyricist
A3286B,,1281107,,DEMIEN CASTELLANOS,Composer
TC66ZW,T9305829770,1323197,758520324,JAMES MICHAEL GEORGE BELL,ComposerLyricist
TV89DU,,1485232,722222292,TUEN W PRANGER,Composer
BV9NIP,T8037462399,1548474,768411715,MAX GRAMBOW,Composer
NVCP7H,,104720,271513779,DARNLEY DE COSTA SCANTLEBURY,Composer
MVCA18,T0724179503,1176965,79320566,JONATHAN MICHEAL RICHMAN,Composer
D88927,,1363416,600541698,CARLA L. REYNA SAGARNAGA,Composer
X90172,,1471523,,HAMED AL GHERBAWI,Composer
W5980X,,1499739,284915532,SI HYUK BANG,ComposerLyricist
Z0896J,,716372,503659557,KOBALT MUSIC PUB AMERICA INC,SubPublisher
A6820C,,920937,,YADE FRENCH CONNECTION MUSIC,OriginalPublisher
A56026,T3103410391,859159,444097649,CHANCE MUSIC LTD.,OriginalPublisher
MA4B0Z,T3049504287,966375,838872978,MOVE MUSIC 71,OriginalPublisher
Q05740,,840513,,PREMIERE MUSIC GROUP SARL,OriginalPublisher
KA0FZ3,T1010911541,1078183,,MUSERK LLC,RightsAdministrator
T4790U,,1078183,,MUSERK LLC,OriginalPublisher
MVAYXV,T9293554902,1299080,284515846,JI HOON OH,Composer
W3321Y,,1081539,228654160,ITAAL SHUR,ComposerLyricist
MA8YUU,,1276927,460941554,DIDIER LEPLAE,ComposerLyricist
MVCIDJ,T7024902421,472448,151713200,MARC ANDRE DALL ANESE,Composer
YA0ZBK,,4756339,1005817196,STREETVOICE INTERNATIONAL LIMITED,OriginalPublisher
S7240T,,2510705,212713214,HRISTO DOBRINOV PETKOV,Composer
OVA2K7,T7034045940,2725764,,KOSINUS APM,RightsAdministrator
ND0C8B,T9287452668,2725769,,KPM METRO PARK,OriginalPublisher
MA49FA,T3065825114,2725868,,KPM APM,SubPublisher
DV9E49,,2733487,434716460,AROBAS MUSIC PUBLISHING,OriginalPublisher
O3791O,,356533,53428783,INCONNU COMPOSITEUR AUTEUR,Composer
LVC1W8,T9129629476,387437,505172681,MICHAEL GARRY REED,Composer
SD9K2C,,2815642,,BRUMM JAMES HART,Lyricist
WB4FU1,,2862146,,KAPAGAMA,OriginalPublisher
DVCXGL,,2725764,,KOSINUS APM,RightsAdministrator
SD9K2C,,2813544,434374658,ITEKE PRINS,Composer
SVBET8,,356533,53428783,INCONNU COMPOSITEUR AUTEUR,ComposerLyricist
TVBCQL,T3057802554,361430,411552005,KENNETH STERLING JOHNSON,ComposerLyricist
H4399M,T0611117942,364004,232897056,MARC NELKIN,ComposerLyricist
HV8RIZ,,3879199,,ISABELLA GIOVINAZZO,Composer
M3212N,,3831067,262017597,ROBERT SPRAGG,ComposerLyricist
Z31650,T0026078954,2329412,277217158,RUVEN FLAISHLER,Composer
MVCKPT,,2355390,,JIMMY BISHOP,Composer
I6638P,,2378153,235071692,REDMOND TREASURE SHIELDS,Composer
EA024D,T3118330426,3882278,773571023,MELVIN A NOBLE,ComposerLyricist
D3579Q,,2325834,,VASSILIADIS HARALAMBOS,Composer
P3127K,,2680835,,MARCEL CUGURNO JEAN PAUL,Composer
BVBLXS,,2726795,850685712,BUDDE MUSIC PUB GMBH,OriginalPublisher
NV9B0S,,352765,417082181,TOM BATOY,ComposerLyricist
N65006,T9154006572,2316318,684247321,MAKUAKAI AARON ROTHMAN,ComposerLyricist
O3932L,,2530206,75171283,JAMES HOUSE,Composer
HA505Z,T3026257096,2725784,,MPATH APM,RightsAdministrator
EVC3KR,T9174056190,2725730,718338138,DISCOVERY STUDIO TRACKS METRO PARK,OriginalPublisher
DB0NHJ,T9301580892,4596544,568322729,MASSIVE ASSOCIATES LIMITED,OriginalPublisher
L99076,T9137137054,449059,517472157,ALFONSO CLIMENTI,Composer
DV9OQ7,T3060493887,369554,238392060,MERECCO TURNER,ComposerLyricist
Z0516Z,,2263179,,KWOK MAN FAI,ComposerLyricist
DVCHFB,T9179051195,2727739,719510938,RUMINATING MUSIC,OriginalPublisher
TVFMAH,,2739336,,VIPER DRIVER PRODUCTIONS LLC,OriginalPublisher
SVC99D,T3064365164,315176,231552598,DAIN ERIC BLAIR,ComposerLyricist
H4399M,T0611117942,335070,127362877,DAVID H GAMSON,ComposerLyricist
WB1ARF,,2350277,,. 14?,Composer
CVCIN3,T9142674348,2725647,,BRUTON APM,RightsAdministrator
X07778,T9055483733,2791232,197759892,DONALD K FONTENOT,ComposerLyricist
C7782I,,381420,428615157,CHARLES ANDRE COMEAU,Composer
I5509N,,2544271,513165779,ASMO PALTEISTO,Composer
KVAWVZ,T9182783808,2725632,,2ND FOUNDATION APM,RightsAdministrator
WVBKC7,T0603591350,2725890,443475453,CASTLE MUSIC APM,RightsAdministrator
OC7TLY,T9105298600,2748265,337477046,JOHN CALVIN JACOBSON,ComposerLyricist
AV8SZM,,311523,556810047,RICHARD W. SMITH,Composer
IC783E,,2346883,429669805,CLARE LISA HEDIN,ComposerLyricist
UA4LQE,T7040685870,2725643,542127872,AXS APM,OriginalPublisher
MVCN25,T9214357241,2824499,266407459,JONATHAN CHARLES GODDARD,Composer
EVC4RY,,2826990,,PURPLE FOX LIMITED,OriginalPublisher
X07682,T3058723125,377857,532426965,ANDREW WELLS VANWYNGARDEN,ComposerLyricist
AVB29P,T3064279132,379019,536175253,DANIEL CHARLES WALLACE,ComposerLyricist
